"","Symbol","Description","Biotypes","Average"
"5408","FNIP2","folliculin interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29280]","protein_coding",86
"5409","ZNF532","zinc finger protein 532 [Source:HGNC Symbol;Acc:HGNC:30940]","protein_coding",86
"5410","WDR70","WD repeat domain 70 [Source:HGNC Symbol;Acc:HGNC:25495]","protein_coding",86
"5411","STIM2","stromal interaction molecule 2 [Source:HGNC Symbol;Acc:HGNC:19205]","protein_coding",86
"5412","PNPT1","polyribonucleotide nucleotidyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23166]","protein_coding",86
"5413","INIP","INTS3 and NABP interacting protein [Source:HGNC Symbol;Acc:HGNC:24994]","protein_coding",86
"5414","TELO2","telomere maintenance 2 [Source:HGNC Symbol;Acc:HGNC:29099]","protein_coding",85.875
"5415","INPP4B","inositol polyphosphate-4-phosphatase type II B [Source:HGNC Symbol;Acc:HGNC:6075]","protein_coding",85.875
"5416","AGAP3","ArfGAP with GTPase domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:16923]","protein_coding",85.875
"5417","ODF3B","outer dense fiber of sperm tails 3B [Source:HGNC Symbol;Acc:HGNC:34388]","protein_coding",85.875
"5418","TMEM185A","transmembrane protein 185A [Source:HGNC Symbol;Acc:HGNC:17125]","protein_coding",85.875
"5419","POLQ","DNA polymerase theta [Source:HGNC Symbol;Acc:HGNC:9186]","protein_coding",85.75
"5420","CHORDC1","cysteine and histidine rich domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14525]","protein_coding",85.625
"5421","PAK4","p21 (RAC1) activated kinase 4 [Source:HGNC Symbol;Acc:HGNC:16059]","protein_coding",85.625
"5422","ABHD6","abhydrolase domain containing 6, acylglycerol lipase [Source:HGNC Symbol;Acc:HGNC:21398]","protein_coding",85.625
"5423","GLOD4","glyoxalase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:14111]","protein_coding",85.625
"5424","ZNF138","zinc finger protein 138 [Source:HGNC Symbol;Acc:HGNC:12922]","protein_coding",85.625
"5425","SNORA65","small nucleolar RNA, H/ACA box 65 [Source:HGNC Symbol;Acc:HGNC:10222]","snoRNA",85.625
"5426","KBTBD7","kelch repeat and BTB domain containing 7 [Source:HGNC Symbol;Acc:HGNC:25266]","protein_coding",85.5
"5427","SPART","spartin [Source:HGNC Symbol;Acc:HGNC:18514]","protein_coding",85.5
"5428","PCTP","phosphatidylcholine transfer protein [Source:HGNC Symbol;Acc:HGNC:8752]","protein_coding",85.5
"5429","HNRNPLL","heterogeneous nuclear ribonucleoprotein L like [Source:HGNC Symbol;Acc:HGNC:25127]","protein_coding",85.5
"5430","INTS1","integrator complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24555]","protein_coding",85.5
"5431","MTA3","metastasis associated 1 family member 3 [Source:HGNC Symbol;Acc:HGNC:23784]","protein_coding",85.375
"5432","GSKIP","GSK3B interacting protein [Source:HGNC Symbol;Acc:HGNC:20343]","protein_coding",85.375
"5433","RNMT","RNA guanine-7 methyltransferase [Source:HGNC Symbol;Acc:HGNC:10075]","protein_coding",85.375
"5434","LRFN1","leucine rich repeat and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29290]","protein_coding",85.375
"5435","VIPAS39","VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog [Source:HGNC Symbol;Acc:HGNC:20347]","protein_coding",85.375
"5436","RPUSD4","RNA pseudouridine synthase D4 [Source:HGNC Symbol;Acc:HGNC:25898]","protein_coding",85.375
"5437","","UBX domain protein 2B (UBXN2B) pseudogene","processed_pseudogene",85.375
"5438","FUZ","fuzzy planar cell polarity protein [Source:HGNC Symbol;Acc:HGNC:26219]","protein_coding",85.25
"5439","TUBGCP2","tubulin gamma complex associated protein 2 [Source:HGNC Symbol;Acc:HGNC:18599]","protein_coding",85.25
"5440","TBC1D8","TBC1 domain family member 8 [Source:HGNC Symbol;Acc:HGNC:17791]","protein_coding",85.25
"5441","TRAF1","TNF receptor associated factor 1 [Source:HGNC Symbol;Acc:HGNC:12031]","protein_coding",85.125
"5442","PCYOX1","prenylcysteine oxidase 1 [Source:HGNC Symbol;Acc:HGNC:20588]","protein_coding",85.125
"5443","NOC2L","NOC2 like nucleolar associated transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:24517]","protein_coding",85.125
"5444","TMEM267","transmembrane protein 267 [Source:HGNC Symbol;Acc:HGNC:26139]","protein_coding",85
"5445","TOMM70","translocase of outer mitochondrial membrane 70 [Source:HGNC Symbol;Acc:HGNC:11985]","protein_coding",85
"5446","KIAA2026","KIAA2026 [Source:HGNC Symbol;Acc:HGNC:23378]","protein_coding",85
"5447","CDK4","cyclin dependent kinase 4 [Source:HGNC Symbol;Acc:HGNC:1773]","protein_coding",84.875
"5448","NMD3","NMD3 ribosome export adaptor [Source:HGNC Symbol;Acc:HGNC:24250]","protein_coding",84.875
"5449","SPATA5L1","spermatogenesis associated 5 like 1 [Source:HGNC Symbol;Acc:HGNC:28762]","protein_coding",84.875
"5450","TNRC6C","trinucleotide repeat containing adaptor 6C [Source:HGNC Symbol;Acc:HGNC:29318]","protein_coding",84.75
"5451","FAM135A","family with sequence similarity 135 member A [Source:HGNC Symbol;Acc:HGNC:21084]","protein_coding",84.75
"5452","TENT4B","terminal nucleotidyltransferase 4B [Source:HGNC Symbol;Acc:HGNC:30758]","protein_coding",84.75
"5453","ARL3","ADP ribosylation factor like GTPase 3 [Source:HGNC Symbol;Acc:HGNC:694]","protein_coding",84.75
"5454","DRAM2","DNA damage regulated autophagy modulator 2 [Source:HGNC Symbol;Acc:HGNC:28769]","protein_coding",84.75
"5455","NIPSNAP1","nipsnap homolog 1 [Source:HGNC Symbol;Acc:HGNC:7827]","protein_coding",84.75
"5456","EEF1A1P3","eukaryotic translation elongation factor 1 alpha 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:3194]","processed_pseudogene",84.75
"5457","POLG2","DNA polymerase gamma 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9180]","protein_coding",84.75
"5458","ZNHIT3","zinc finger HIT-type containing 3 [Source:HGNC Symbol;Acc:HGNC:12309]","protein_coding",84.75
"5459","EPN2","epsin 2 [Source:HGNC Symbol;Acc:HGNC:18639]","protein_coding",84.625
"5460","PCSK5","proprotein convertase subtilisin/kexin type 5 [Source:HGNC Symbol;Acc:HGNC:8747]","protein_coding",84.625
"5461","DHX38","DEAH-box helicase 38 [Source:HGNC Symbol;Acc:HGNC:17211]","protein_coding",84.625
"5462","TRIM24","tripartite motif containing 24 [Source:HGNC Symbol;Acc:HGNC:11812]","protein_coding",84.5
"5463","TSPAN33","tetraspanin 33 [Source:HGNC Symbol;Acc:HGNC:28743]","protein_coding",84.5
"5464","CCR1","C-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:1602]","protein_coding",84.5
"5465","RMDN1","regulator of microtubule dynamics 1 [Source:HGNC Symbol;Acc:HGNC:24285]","protein_coding",84.5
"5466","CIPC","CLOCK interacting pacemaker [Source:HGNC Symbol;Acc:HGNC:20365]","protein_coding",84.5
"5467","LY6G5C","lymphocyte antigen 6 family member G5C [Source:HGNC Symbol;Acc:HGNC:13932]","protein_coding",84.5
"5468","","pseudogene similar to F830045P16Rik","transcribed_unitary_pseudogene",84.5
"5469","CACYBP","calcyclin binding protein [Source:HGNC Symbol;Acc:HGNC:30423]","protein_coding",84.375
"5470","ANXA2R","annexin A2 receptor [Source:HGNC Symbol;Acc:HGNC:33463]","protein_coding",84.375
"5471","CAPRIN2","caprin family member 2 [Source:HGNC Symbol;Acc:HGNC:21259]","protein_coding",84.25
"5472","CRACR2A","calcium release activated channel regulator 2A [Source:HGNC Symbol;Acc:HGNC:28657]","protein_coding",84.25
"5473","HIP1R","huntingtin interacting protein 1 related [Source:HGNC Symbol;Acc:HGNC:18415]","protein_coding",84.25
"5474","DNAL4","dynein axonemal light chain 4 [Source:HGNC Symbol;Acc:HGNC:2955]","protein_coding",84.125
"5475","GDPD3","glycerophosphodiester phosphodiesterase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28638]","protein_coding",84.125
"5476","TMED3","transmembrane p24 trafficking protein 3 [Source:HGNC Symbol;Acc:HGNC:28889]","protein_coding",84.125
"5477","PSMD12","proteasome 26S subunit, non-ATPase 12 [Source:HGNC Symbol;Acc:HGNC:9557]","protein_coding",84.125
"5478","STARD10","StAR related lipid transfer domain containing 10 [Source:HGNC Symbol;Acc:HGNC:10666]","protein_coding",84.125
"5479","CEACAM1","CEA cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:1814]","protein_coding",84
"5480","CD99L2","CD99 molecule like 2 [Source:HGNC Symbol;Acc:HGNC:18237]","protein_coding",84
"5481","LMBR1","limb development membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:13243]","protein_coding",84
"5482","TTBK2","tau tubulin kinase 2 [Source:HGNC Symbol;Acc:HGNC:19141]","protein_coding",84
"5483","BAIAP2","BAR/IMD domain containing adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:947]","protein_coding",84
"5484","SETD6","SET domain containing 6, protein lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:26116]","protein_coding",83.875
"5485","MPST","mercaptopyruvate sulfurtransferase [Source:HGNC Symbol;Acc:HGNC:7223]","protein_coding",83.875
"5486","GLYCTK","glycerate kinase [Source:HGNC Symbol;Acc:HGNC:24247]","protein_coding",83.875
"5487","SYNJ1","synaptojanin 1 [Source:HGNC Symbol;Acc:HGNC:11503]","protein_coding",83.75
"5488","TSNARE1","t-SNARE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26437]","protein_coding",83.75
"5489","SPIN4","spindlin family member 4 [Source:HGNC Symbol;Acc:HGNC:27040]","protein_coding",83.75
"5490","ZNF18","zinc finger protein 18 [Source:HGNC Symbol;Acc:HGNC:12969]","protein_coding",83.625
"5491","ZNF148","zinc finger protein 148 [Source:HGNC Symbol;Acc:HGNC:12933]","protein_coding",83.625
"5492","SNHG14","small nucleolar RNA host gene 14 [Source:HGNC Symbol;Acc:HGNC:37462]","lncRNA",83.625
"5493","KIZ","kizuna centrosomal protein [Source:HGNC Symbol;Acc:HGNC:15865]","protein_coding",83.5
"5494","FOXN2","forkhead box N2 [Source:HGNC Symbol;Acc:HGNC:5281]","protein_coding",83.5
"5495","RABEP1","rabaptin, RAB GTPase binding effector protein 1 [Source:HGNC Symbol;Acc:HGNC:17677]","protein_coding",83.375
"5496","GALK1","galactokinase 1 [Source:HGNC Symbol;Acc:HGNC:4118]","protein_coding",83.375
"5497","DUSP10","dual specificity phosphatase 10 [Source:HGNC Symbol;Acc:HGNC:3065]","protein_coding",83.375
"5498","RPL7L1","ribosomal protein L7 like 1 [Source:HGNC Symbol;Acc:HGNC:21370]","protein_coding",83.375
"5499","MFHAS1","multifunctional ROCO family signaling regulator 1 [Source:HGNC Symbol;Acc:HGNC:16982]","protein_coding",83.375
"5500","SMN1","survival of motor neuron 1, telomeric [Source:HGNC Symbol;Acc:HGNC:11117]","protein_coding",83.375
"5501","RPAP1","RNA polymerase II associated protein 1 [Source:HGNC Symbol;Acc:HGNC:24567]","protein_coding",83.25
"5502","VPS18","VPS18 core subunit of CORVET and HOPS complexes [Source:HGNC Symbol;Acc:HGNC:15972]","protein_coding",83.25
"5503","ITPA","inosine triphosphatase [Source:HGNC Symbol;Acc:HGNC:6176]","protein_coding",83.25
"5504","KIF27","kinesin family member 27 [Source:HGNC Symbol;Acc:HGNC:18632]","protein_coding",83.25
"5505","C1D","C1D nuclear receptor corepressor [Source:HGNC Symbol;Acc:HGNC:29911]","protein_coding",83.25
"5506","SCARB2","scavenger receptor class B member 2 [Source:HGNC Symbol;Acc:HGNC:1665]","protein_coding",83.125
"5507","ZNF274","zinc finger protein 274 [Source:HGNC Symbol;Acc:HGNC:13068]","protein_coding",83.125
"5508","ADA","adenosine deaminase [Source:HGNC Symbol;Acc:HGNC:186]","protein_coding",83.125
"5509","SNRPD1","small nuclear ribonucleoprotein D1 polypeptide [Source:HGNC Symbol;Acc:HGNC:11158]","protein_coding",83
"5510","PDE4DIP","phosphodiesterase 4D interacting protein [Source:HGNC Symbol;Acc:HGNC:15580]","protein_coding",83
"5511","SKIV2L","Ski2 like RNA helicase [Source:HGNC Symbol;Acc:HGNC:10898]","protein_coding",83
"5512","POLR1H","RNA polymerase I subunit H [Source:HGNC Symbol;Acc:HGNC:13182]","protein_coding",82.875
"5513","HSD17B10","hydroxysteroid 17-beta dehydrogenase 10 [Source:HGNC Symbol;Acc:HGNC:4800]","protein_coding",82.875
"5514","ZNF211","zinc finger protein 211 [Source:HGNC Symbol;Acc:HGNC:13003]","protein_coding",82.875
"5515","UTP23","UTP23 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:28224]","protein_coding",82.875
"5516","FAM104B","family with sequence similarity 104 member B [Source:HGNC Symbol;Acc:HGNC:25085]","protein_coding",82.875
"5517","ZNF43","zinc finger protein 43 [Source:HGNC Symbol;Acc:HGNC:13109]","protein_coding",82.875
"5518","","proteoglycan 3, pro eosinophil major basic protein 2 pseudogene [Source:NCBI gene (formerly Entrezgene);Acc:643036]","transcribed_processed_pseudogene",82.875
"5519","MALAT1","metastasis associated lung adenocarcinoma transcript 1 [Source:HGNC Symbol;Acc:HGNC:29665]","lncRNA",82.875
"5520","OSGEP","O-sialoglycoprotein endopeptidase [Source:HGNC Symbol;Acc:HGNC:18028]","protein_coding",82.75
"5521","DECR1","2,4-dienoyl-CoA reductase 1 [Source:HGNC Symbol;Acc:HGNC:2753]","protein_coding",82.75
"5522","KLHL5","kelch like family member 5 [Source:HGNC Symbol;Acc:HGNC:6356]","protein_coding",82.75
"5523","SLC14A1","solute carrier family 14 member 1 (Kidd blood group) [Source:HGNC Symbol;Acc:HGNC:10918]","protein_coding",82.75
"5524","PHAX","phosphorylated adaptor for RNA export [Source:HGNC Symbol;Acc:HGNC:10241]","protein_coding",82.75
"5525","NUDCD2","NudC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30535]","protein_coding",82.75
"5526","EVI5L","ecotropic viral integration site 5 like [Source:HGNC Symbol;Acc:HGNC:30464]","protein_coding",82.625
"5527","JAM3","junctional adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:15532]","protein_coding",82.625
"5528","CCT2","chaperonin containing TCP1 subunit 2 [Source:HGNC Symbol;Acc:HGNC:1615]","protein_coding",82.625
"5529","C11orf24","chromosome 11 open reading frame 24 [Source:HGNC Symbol;Acc:HGNC:1174]","protein_coding",82.625
"5530","F5","coagulation factor V [Source:HGNC Symbol;Acc:HGNC:3542]","protein_coding",82.625
"5531","KCTD6","potassium channel tetramerization domain containing 6 [Source:HGNC Symbol;Acc:HGNC:22235]","protein_coding",82.5
"5532","NUCB2","nucleobindin 2 [Source:HGNC Symbol;Acc:HGNC:8044]","protein_coding",82.375
"5533","EXOC4","exocyst complex component 4 [Source:HGNC Symbol;Acc:HGNC:30389]","protein_coding",82.375
"5534","CKAP4","cytoskeleton associated protein 4 [Source:HGNC Symbol;Acc:HGNC:16991]","protein_coding",82.375
"5535","YARS2","tyrosyl-tRNA synthetase 2 [Source:HGNC Symbol;Acc:HGNC:24249]","protein_coding",82.375
"5536","UGCG","UDP-glucose ceramide glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:12524]","protein_coding",82.375
"5537","LEO1","LEO1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:30401]","protein_coding",82.375
"5538","CUEDC1","CUE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:31350]","protein_coding",82.375
"5539","PAX5","paired box 5 [Source:HGNC Symbol;Acc:HGNC:8619]","protein_coding",82.375
"5540","AKR1B1","aldo-keto reductase family 1 member B [Source:HGNC Symbol;Acc:HGNC:381]","protein_coding",82.25
"5541","POLRMT","RNA polymerase mitochondrial [Source:HGNC Symbol;Acc:HGNC:9200]","protein_coding",82.25
"5542","MRPL50","mitochondrial ribosomal protein L50 [Source:HGNC Symbol;Acc:HGNC:16654]","protein_coding",82.25
"5543","XCL2","X-C motif chemokine ligand 2 [Source:HGNC Symbol;Acc:HGNC:10646]","protein_coding",82.25
"5544","SKP2","S-phase kinase associated protein 2 [Source:HGNC Symbol;Acc:HGNC:10901]","protein_coding",82.25
"5545","CHI3L2","chitinase 3 like 2 [Source:HGNC Symbol;Acc:HGNC:1933]","protein_coding",82.125
"5546","ALDOC","aldolase, fructose-bisphosphate C [Source:HGNC Symbol;Acc:HGNC:418]","protein_coding",82.125
"5547","ZBTB45","zinc finger and BTB domain containing 45 [Source:HGNC Symbol;Acc:HGNC:23715]","protein_coding",82.125
"5548","PLAA","phospholipase A2 activating protein [Source:HGNC Symbol;Acc:HGNC:9043]","protein_coding",82.125
"5549","CPSF2","cleavage and polyadenylation specific factor 2 [Source:HGNC Symbol;Acc:HGNC:2325]","protein_coding",82.125
"5550","NELFB","negative elongation factor complex member B [Source:HGNC Symbol;Acc:HGNC:24324]","protein_coding",82.125
"5551","DAPK2","death associated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:2675]","protein_coding",82
"5552","ANKRD54","ankyrin repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25185]","protein_coding",82
"5553","TTL","tubulin tyrosine ligase [Source:HGNC Symbol;Acc:HGNC:21586]","protein_coding",81.875
"5554","AGL","amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase [Source:HGNC Symbol;Acc:HGNC:321]","protein_coding",81.875
"5555","SEC22C","SEC22 homolog C, vesicle trafficking protein [Source:HGNC Symbol;Acc:HGNC:16828]","protein_coding",81.75
"5556","PIGL","phosphatidylinositol glycan anchor biosynthesis class L [Source:HGNC Symbol;Acc:HGNC:8966]","protein_coding",81.75
"5557","PRKRIP1","PRKR interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:21894]","protein_coding",81.75
"5558","GOLGA2","golgin A2 [Source:HGNC Symbol;Acc:HGNC:4425]","protein_coding",81.75
"5559","RFX2","regulatory factor X2 [Source:HGNC Symbol;Acc:HGNC:9983]","protein_coding",81.625
"5560","SLC41A1","solute carrier family 41 member 1 [Source:HGNC Symbol;Acc:HGNC:19429]","protein_coding",81.625
"5561","RPS6KC1","ribosomal protein S6 kinase C1 [Source:HGNC Symbol;Acc:HGNC:10439]","protein_coding",81.625
"5562","SFXN5","sideroflexin 5 [Source:HGNC Symbol;Acc:HGNC:16073]","protein_coding",81.625
"5563","ZMPSTE24","zinc metallopeptidase STE24 [Source:HGNC Symbol;Acc:HGNC:12877]","protein_coding",81.5
"5564","PABPC1L","poly(A) binding protein cytoplasmic 1 like [Source:HGNC Symbol;Acc:HGNC:15797]","protein_coding",81.5
"5565","SLC35B1","solute carrier family 35 member B1 [Source:HGNC Symbol;Acc:HGNC:20798]","protein_coding",81.5
"5566","SPATA2","spermatogenesis associated 2 [Source:HGNC Symbol;Acc:HGNC:14681]","protein_coding",81.5
"5567","CLK4","CDC like kinase 4 [Source:HGNC Symbol;Acc:HGNC:13659]","protein_coding",81.375
"5568","BDH1","3-hydroxybutyrate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:1027]","protein_coding",81.375
"5569","SNX4","sorting nexin 4 [Source:HGNC Symbol;Acc:HGNC:11175]","protein_coding",81.25
"5570","CXXC5","CXXC finger protein 5 [Source:HGNC Symbol;Acc:HGNC:26943]","protein_coding",81.25
"5571","SLC16A1","solute carrier family 16 member 1 [Source:HGNC Symbol;Acc:HGNC:10922]","protein_coding",81.125
"5572","MRPS18C","mitochondrial ribosomal protein S18C [Source:HGNC Symbol;Acc:HGNC:16633]","protein_coding",81.125
"5573","GPATCH2L","G-patch domain containing 2 like [Source:HGNC Symbol;Acc:HGNC:20210]","protein_coding",81
"5574","SLC12A7","solute carrier family 12 member 7 [Source:HGNC Symbol;Acc:HGNC:10915]","protein_coding",81
"5575","LRRC58","leucine rich repeat containing 58 [Source:HGNC Symbol;Acc:HGNC:26968]","protein_coding",81
"5576","ITGAL","integrin subunit alpha L [Source:HGNC Symbol;Acc:HGNC:6148]","protein_coding",80.875
"5577","GNG11","G protein subunit gamma 11 [Source:HGNC Symbol;Acc:HGNC:4403]","protein_coding",80.875
"5578","GPALPP1","GPALPP motifs containing 1 [Source:HGNC Symbol;Acc:HGNC:20298]","protein_coding",80.875
"5579","USP8","ubiquitin specific peptidase 8 [Source:HGNC Symbol;Acc:HGNC:12631]","protein_coding",80.875
"5580","ZNF319","zinc finger protein 319 [Source:HGNC Symbol;Acc:HGNC:13644]","protein_coding",80.875
"5581","UQCRH","ubiquinol-cytochrome c reductase hinge protein [Source:HGNC Symbol;Acc:HGNC:12590]","protein_coding",80.875
"5582","HBQ1","hemoglobin subunit theta 1 [Source:HGNC Symbol;Acc:HGNC:4833]","protein_coding",80.75
"5583","KCTD17","potassium channel tetramerization domain containing 17 [Source:HGNC Symbol;Acc:HGNC:25705]","protein_coding",80.75
"5584","APOBEC3F","apolipoprotein B mRNA editing enzyme catalytic subunit 3F [Source:HGNC Symbol;Acc:HGNC:17356]","protein_coding",80.75
"5585","CARD9","caspase recruitment domain family member 9 [Source:HGNC Symbol;Acc:HGNC:16391]","protein_coding",80.75
"5586","RPS15AP1","ribosomal protein S15a pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:16598]","processed_pseudogene",80.75
