"","Symbol","Description","NED1","NED2","NED3","NED4","DS1","DS2","DS3","DS4","Biotypes","EntrezID"
"3987","PCNX2","pecanex 2 [Source:HGNC Symbol;Acc:HGNC:8736]",112,99,814,291,56,27,224,128,"protein_coding",80003
"3988","URB2","URB2 ribosome biogenesis homolog [Source:HGNC Symbol;Acc:HGNC:28967]",36,25,104,49,13,5,30,29,"protein_coding",9816
"3989","COG2","component of oligomeric golgi complex 2 [Source:HGNC Symbol;Acc:HGNC:6546]",52,41,303,29,26,31,69,30,"protein_coding",22796
"3990","ABCB10","ATP binding cassette subfamily B member 10 [Source:HGNC Symbol;Acc:HGNC:41]",368,243,708,178,123,72,251,231,"protein_coding",23456
"3991","NTPCR","nucleoside-triphosphatase, cancer-related [Source:HGNC Symbol;Acc:HGNC:28204]",24,12,139,23,20,27,38,13,"protein_coding",84284
"3992","TAF5L","TATA-box binding protein associated factor 5 like [Source:HGNC Symbol;Acc:HGNC:17304]",75,43,287,65,11,26,68,46,"protein_coding",27097
"3993","GLUL","glutamate-ammonia ligase [Source:HGNC Symbol;Acc:HGNC:4341]",1834,1104,4092,1132,1086,365,1037,1312,"protein_coding",2752
"3994","STX6","syntaxin 6 [Source:HGNC Symbol;Acc:HGNC:11441]",202,323,784,164,213,100,221,183,"protein_coding",10228
"3995","RNASEL","ribonuclease L [Source:HGNC Symbol;Acc:HGNC:10050]",179,51,612,128,92,55,113,123,"protein_coding",6041
"3996","DHX9","DExH-box helicase 9 [Source:HGNC Symbol;Acc:HGNC:2750]",215,142,895,173,102,73,273,160,"protein_coding",1660
"3997","CEP350","centrosomal protein 350 [Source:HGNC Symbol;Acc:HGNC:24238]",134,102,1049,250,102,54,290,98,"protein_coding",9857
"3998","NPL","N-acetylneuraminate pyruvate lyase [Source:HGNC Symbol;Acc:HGNC:16781]",806,414,2271,682,332,210,590,523,"protein_coding",80896
"3999","NIBAN1","niban apoptosis regulator 1 [Source:HGNC Symbol;Acc:HGNC:16784]",2747,537,7209,2420,1481,520,1475,2170,"protein_coding",116496
"4000","PIGC","phosphatidylinositol glycan anchor biosynthesis class C [Source:HGNC Symbol;Acc:HGNC:8960]",143,137,610,121,98,61,163,98,"protein_coding",5279
"4001","LAMC1","laminin subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:6492]",22,13,78,15,25,8,17,36,"protein_coding",3915
"4002","RC3H1","ring finger and CCCH-type domains 1 [Source:HGNC Symbol;Acc:HGNC:29434]",495,232,2723,764,333,156,653,298,"protein_coding",149041
"4003","GPR55","G protein-coupled receptor 55 [Source:HGNC Symbol;Acc:HGNC:4511]",7,13,53,13,3,5,14,8,"protein_coding",9290
"4004","SP110","SP110 nuclear body protein [Source:HGNC Symbol;Acc:HGNC:5401]",220,40,653,232,82,52,214,146,"protein_coding",3431
"4005","MRPL44","mitochondrial ribosomal protein L44 [Source:HGNC Symbol;Acc:HGNC:16650]",166,62,643,103,44,36,121,104,"protein_coding",65080
"4006","DOCK10","dedicator of cytokinesis 10 [Source:HGNC Symbol;Acc:HGNC:23479]",145,173,1249,160,77,54,308,100,"protein_coding",55619
"4007","TTLL4","tubulin tyrosine ligase like 4 [Source:HGNC Symbol;Acc:HGNC:28976]",105,43,438,70,31,39,98,91,"protein_coding",9654
"4008","USP37","ubiquitin specific peptidase 37 [Source:HGNC Symbol;Acc:HGNC:20063]",72,55,378,122,52,20,128,35,"protein_coding",57695
"4009","ITM2C","integral membrane protein 2C [Source:HGNC Symbol;Acc:HGNC:6175]",205,294,820,120,102,133,169,274,"protein_coding",81618
"4010","DNAJB2","DnaJ heat shock protein family (Hsp40) member B2 [Source:HGNC Symbol;Acc:HGNC:5228]",147,179,298,107,84,20,57,65,"protein_coding",3300
"4011","TMBIM1","transmembrane BAX inhibitor motif containing 1 [Source:HGNC Symbol;Acc:HGNC:23410]",1376,534,3953,1101,667,502,978,1101,"protein_coding",64114
"4012","CYP27A1","cytochrome P450 family 27 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2605]",584,80,1342,212,278,116,148,589,"protein_coding",1593
"4013","EIF4E2","eukaryotic translation initiation factor 4E family member 2 [Source:HGNC Symbol;Acc:HGNC:3293]",74,76,206,30,38,17,61,26,"protein_coding",9470
"4014","CAB39","calcium binding protein 39 [Source:HGNC Symbol;Acc:HGNC:20292]",480,199,1989,427,294,201,490,390,"protein_coding",51719
"4015","COX5B","cytochrome c oxidase subunit 5B [Source:HGNC Symbol;Acc:HGNC:2269]",308,208,970,201,358,241,218,326,"protein_coding",1329
"4016","MFSD9","major facilitator superfamily domain containing 9 [Source:HGNC Symbol;Acc:HGNC:28158]",87,24,199,64,51,28,60,74,"protein_coding",84804
"4017","TMEM127","transmembrane protein 127 [Source:HGNC Symbol;Acc:HGNC:26038]",2013,408,5086,2430,1111,895,1615,1884,"protein_coding",55654
"4018","EDAR","ectodysplasin A receptor [Source:HGNC Symbol;Acc:HGNC:2895]",2,41,47,19,14,4,77,24,"protein_coding",10913
"4019","TGFBRAP1","transforming growth factor beta receptor associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16836]",85,37,434,101,24,43,148,74,"protein_coding",9392
"4020","GCC2","GRIP and coiled-coil domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23218]",293,282,1219,349,177,88,467,264,"protein_coding",9648
"4021","C2orf49","chromosome 2 open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:28772]",53,68,519,75,42,27,127,43,"protein_coding",79074
"4022","ANKRD36","ankyrin repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:24079]",121,122,638,151,75,33,189,75,"protein_coding",375248
"4023","EPC2","enhancer of polycomb homolog 2 [Source:HGNC Symbol;Acc:HGNC:24543]",283,263,1554,353,191,120,451,243,"protein_coding",26122
"4024","ISCU","iron-sulfur cluster assembly enzyme [Source:HGNC Symbol;Acc:HGNC:29882]",1256,693,3984,719,556,290,703,828,"protein_coding",23479
"4025","SCYL2","SCY1 like pseudokinase 2 [Source:HGNC Symbol;Acc:HGNC:19286]",530,382,1648,467,357,226,530,447,"protein_coding",55681
"4026","CKAP4","cytoskeleton associated protein 4 [Source:HGNC Symbol;Acc:HGNC:16991]",92,29,208,107,72,38,49,64,"protein_coding",10970
"4027","PLXNC1","plexin C1 [Source:HGNC Symbol;Acc:HGNC:9106]",1973,326,7828,2455,1131,395,1759,1529,"protein_coding",10154
"4028","APPL2","adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2 [Source:HGNC Symbol;Acc:HGNC:18242]",162,71,703,181,129,36,195,109,"protein_coding",55198
"4029","PWP1","PWP1 homolog, endonuclein [Source:HGNC Symbol;Acc:HGNC:17015]",73,44,378,64,56,16,77,44,"protein_coding",11137
"4030","DRAM1","DNA damage regulated autophagy modulator 1 [Source:HGNC Symbol;Acc:HGNC:25645]",115,39,690,139,43,35,59,56,"protein_coding",55332
"4031","WASHC4","WASH complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:29174]",59,28,284,50,13,33,76,43,"protein_coding",23325
"4032","VILL","villin like [Source:HGNC Symbol;Acc:HGNC:30906]",67,57,167,55,22,25,59,45,"protein_coding",50853
"4033","FLNB","filamin B [Source:HGNC Symbol;Acc:HGNC:3755]",40,41,343,99,21,12,104,32,"protein_coding",2317
"4034","RNASEH2B","ribonuclease H2 subunit B [Source:HGNC Symbol;Acc:HGNC:25671]",80,74,277,53,66,31,87,63,"protein_coding",79621
"4035","CKAP2","cytoskeleton associated protein 2 [Source:HGNC Symbol;Acc:HGNC:1990]",24,45,204,19,8,17,51,7,"protein_coding",26586
"4036","SUCLA2","succinate-CoA ligase ADP-forming subunit beta [Source:HGNC Symbol;Acc:HGNC:11448]",57,45,195,40,10,15,54,29,"protein_coding",8803
"4037","RCBTB1","RCC1 and BTB domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:18243]",117,58,342,83,29,68,99,78,"protein_coding",55213
"4038","PHF11","PHD finger protein 11 [Source:HGNC Symbol;Acc:HGNC:17024]",81,50,331,39,21,41,79,59,"protein_coding",51131
"4039","COG3","component of oligomeric golgi complex 3 [Source:HGNC Symbol;Acc:HGNC:18619]",64,19,205,87,9,24,79,31,"protein_coding",83548
"4040","LMO7","LIM domain 7 [Source:HGNC Symbol;Acc:HGNC:6646]",6,27,99,25,11,5,45,11,"protein_coding",4008
"4041","ITM2B","integral membrane protein 2B [Source:HGNC Symbol;Acc:HGNC:6174]",7260,1708,21952,10236,4416,3426,6019,6514,"protein_coding",9445
"4042","RCBTB2","RCC1 and BTB domain containing protein 2 [Source:HGNC Symbol;Acc:HGNC:1914]",117,17,380,79,64,31,78,45,"protein_coding",1102
"4043","LCP1","lymphocyte cytosolic protein 1 [Source:HGNC Symbol;Acc:HGNC:6528]",4787,1370,19678,3843,1731,1334,3246,2807,"protein_coding",3936
"4044","SETDB2","SET domain bifurcated histone lysine methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:20263]",53,85,526,139,21,43,93,51,"protein_coding",83852
"4045","TNS3","tensin 3 [Source:HGNC Symbol;Acc:HGNC:21616]",78,22,211,68,29,32,77,55,"protein_coding",64759
"4046","RAC1","Rac family small GTPase 1 [Source:HGNC Symbol;Acc:HGNC:9801]",680,275,2526,633,390,262,492,496,"protein_coding",5879
"4047","KDELR2","KDEL endoplasmic reticulum protein retention receptor 2 [Source:HGNC Symbol;Acc:HGNC:6305]",235,191,684,292,110,133,188,169,"protein_coding",11014
"4048","NUP42","nucleoporin 42 [Source:HGNC Symbol;Acc:HGNC:17010]",85,92,469,63,56,58,104,76,"protein_coding",11097
"4049","ZDHHC4","zinc finger DHHC-type palmitoyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:18471]",48,34,206,31,20,30,82,29,"protein_coding",55146
"4050","AOAH","acyloxyacyl hydrolase [Source:HGNC Symbol;Acc:HGNC:548]",54,26,229,39,18,27,57,99,"protein_coding",313
"4051","BZW2","basic leucine zipper and W2 domains 2 [Source:HGNC Symbol;Acc:HGNC:18808]",163,152,689,92,51,68,188,126,"protein_coding",28969
"4052","TBRG4","transforming growth factor beta regulator 4 [Source:HGNC Symbol;Acc:HGNC:17443]",133,119,544,83,66,75,137,128,"protein_coding",9238
"4053","DDX56","DEAD-box helicase 56 [Source:HGNC Symbol;Acc:HGNC:18193]",80,74,363,83,29,34,94,69,"protein_coding",54606
"4054","HUS1","HUS1 checkpoint clamp component [Source:HGNC Symbol;Acc:HGNC:5309]",50,46,333,100,27,24,76,44,"protein_coding",3364
"4055","DBNL","drebrin like [Source:HGNC Symbol;Acc:HGNC:2696]",1139,461,3524,1236,562,332,1076,955,"protein_coding",28988
"4056","CCM2","CCM2 scaffold protein [Source:HGNC Symbol;Acc:HGNC:21708]",402,211,1049,214,243,168,190,405,"protein_coding",83605
"4057","MYO1G","myosin IG [Source:HGNC Symbol;Acc:HGNC:13880]",233,157,872,229,93,69,220,131,"protein_coding",64005
"4058","TTYH3","tweety family member 3 [Source:HGNC Symbol;Acc:HGNC:22222]",112,39,248,100,73,52,102,100,"protein_coding",80727
"4059","TTC5","tetratricopeptide repeat domain 5 [Source:HGNC Symbol;Acc:HGNC:19274]",19,42,220,15,16,28,88,23,"protein_coding",91875
"4060","IREB2","iron responsive element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6115]",395,186,2317,485,140,145,753,272,"protein_coding",3658
"4061","TM6SF1","transmembrane 6 superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:11860]",60,5,150,62,29,23,47,32,"protein_coding",53346
"4062","RSAD1","radical S-adenosyl methionine domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25634]",123,160,398,136,72,85,127,112,"protein_coding",55316
"4063","NMT1","N-myristoyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:7857]",152,72,499,117,76,60,135,130,"protein_coding",4836
"4064","VEZF1","vascular endothelial zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:12949]",225,110,989,294,78,65,286,125,"protein_coding",7716
"4065","TACO1","translational activator of cytochrome c oxidase I [Source:HGNC Symbol;Acc:HGNC:24316]",27,28,131,16,15,10,23,21,"protein_coding",51204
"4066","TEX2","testis expressed 2 [Source:HGNC Symbol;Acc:HGNC:30884]",28,37,158,35,22,15,34,28,"protein_coding",55852
"4067","DCAF7","DDB1 and CUL4 associated factor 7 [Source:HGNC Symbol;Acc:HGNC:30915]",312,123,1119,384,128,106,287,208,"protein_coding",10238
"4068","LIMD2","LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28142]",2472,966,5153,1550,1431,1244,1648,2086,"protein_coding",80774
"4069","KAT7","lysine acetyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:17016]",883,604,3745,1115,357,223,1246,631,"protein_coding",11143
"4070","RTP4","receptor transporter protein 4 [Source:HGNC Symbol;Acc:HGNC:23992]",73,51,204,48,47,27,44,61,"protein_coding",64108
"4071","ACTL6A","actin like 6A [Source:HGNC Symbol;Acc:HGNC:24124]",9,26,113,4,7,9,9,26,"protein_coding",86
"4072","NDUFB5","NADH:ubiquinone oxidoreductase subunit B5 [Source:HGNC Symbol;Acc:HGNC:7700]",374,282,1091,229,144,185,290,241,"protein_coding",4711
"4073","MRPL47","mitochondrial ribosomal protein L47 [Source:HGNC Symbol;Acc:HGNC:16652]",36,39,142,36,39,22,19,41,"protein_coding",57129
"4074","TRA2B","transformer 2 beta homolog [Source:HGNC Symbol;Acc:HGNC:10781]",142,129,581,49,80,73,115,96,"protein_coding",6434
"4075","MARCHF7","membrane associated ring-CH-type finger 7 [Source:HGNC Symbol;Acc:HGNC:17393]",294,104,1932,339,102,98,391,203,"protein_coding",64844
"4076","GALNT5","polypeptide N-acetylgalactosaminyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:4127]",24,30,56,29,11,5,23,13,"protein_coding",11227
"4077","TANK","TRAF family member associated NFKB activator [Source:HGNC Symbol;Acc:HGNC:11562]",68,96,645,139,51,37,159,60,"protein_coding",10010
"4078","BLK","BLK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:1057]",28,52,203,74,11,4,37,22,"protein_coding",640
"4079","SKIL","SKI like proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10897]",62,56,411,85,41,18,87,42,"protein_coding",6498
"4080","EPRS1","glutamyl-prolyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:3418]",246,249,1285,256,101,129,361,197,"protein_coding",2058
"4081","VPS45","vacuolar protein sorting 45 homolog [Source:HGNC Symbol;Acc:HGNC:14579]",52,35,262,29,22,25,54,33,"protein_coding",11311
"4082","KCTD3","potassium channel tetramerization domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21305]",8,5,134,19,14,21,27,15,"protein_coding",51133
"4083","RPS6KC1","ribosomal protein S6 kinase C1 [Source:HGNC Symbol;Acc:HGNC:10439]",71,38,361,65,20,12,58,28,"protein_coding",26750
"4084","CBWD2","COBW domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17907]",65,124,521,133,40,31,143,64,"protein_coding",150472
"4085","IL1RN","interleukin 1 receptor antagonist [Source:HGNC Symbol;Acc:HGNC:6000]",369,39,1647,400,131,127,217,324,"protein_coding",3557
"4086","SMPD4","sphingomyelin phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:32949]",272,174,883,234,124,109,299,159,"protein_coding",55627
"4087","WDR33","WD repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:25651]",439,326,1795,448,199,106,584,259,"protein_coding",55339
"4088","CCDC115","coiled-coil domain containing 115 [Source:HGNC Symbol;Acc:HGNC:28178]",172,100,545,88,79,104,117,154,"protein_coding",84317
"4089","SAP130","Sin3A associated protein 130 [Source:HGNC Symbol;Acc:HGNC:29813]",297,122,1175,401,168,143,366,205,"protein_coding",79595
"4090","IMP4","IMP U3 small nucleolar ribonucleoprotein 4 [Source:HGNC Symbol;Acc:HGNC:30856]",103,119,458,54,50,49,117,143,"protein_coding",92856
"4091","UGGT1","UDP-glucose glycoprotein glucosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:15663]",197,101,589,168,74,55,143,121,"protein_coding",56886
"4092","GYPC","glycophorin C (Gerbich blood group) [Source:HGNC Symbol;Acc:HGNC:4704]",13048,10282,13127,5448,8901,3596,2872,8425,"protein_coding",2995
"4093","STAM","signal transducing adaptor molecule [Source:HGNC Symbol;Acc:HGNC:11357]",118,55,307,108,31,29,69,68,"protein_coding",8027
"4094","ABI1","abl interactor 1 [Source:HGNC Symbol;Acc:HGNC:11320]",621,234,1550,279,349,182,399,481,"protein_coding",10006
"4095","YME1L1","YME1 like 1 ATPase [Source:HGNC Symbol;Acc:HGNC:12843]",194,120,1134,224,95,106,233,201,"protein_coding",10730
"4096","DNAJC1","DnaJ heat shock protein family (Hsp40) member C1 [Source:HGNC Symbol;Acc:HGNC:20090]",105,61,660,119,29,20,159,57,"protein_coding",64215
"4097","NIPSNAP3A","nipsnap homolog 3A [Source:HGNC Symbol;Acc:HGNC:23619]",66,11,282,78,29,39,58,40,"protein_coding",25934
"4098","CDK9","cyclin dependent kinase 9 [Source:HGNC Symbol;Acc:HGNC:1780]",201,82,789,160,74,75,195,115,"protein_coding",1025
"4099","TXN","thioredoxin [Source:HGNC Symbol;Acc:HGNC:12435]",262,312,648,93,232,118,156,228,"protein_coding",7295
"4100","ODF2","outer dense fiber of sperm tails 2 [Source:HGNC Symbol;Acc:HGNC:8114]",24,27,82,6,1,9,14,3,"protein_coding",4957
"4101","ECPAS","Ecm29 proteasome adaptor and scaffold [Source:HGNC Symbol;Acc:HGNC:29020]",305,295,1498,332,202,163,422,230,"protein_coding",23392
"4102","TOR1B","torsin family 1 member B [Source:HGNC Symbol;Acc:HGNC:11995]",143,59,528,118,73,28,181,131,"protein_coding",27348
"4103","C9orf78","chromosome 9 open reading frame 78 [Source:HGNC Symbol;Acc:HGNC:24932]",1274,6173,6574,1023,2369,281,1475,701,"protein_coding",51759
"4104","SMC2","structural maintenance of chromosomes 2 [Source:HGNC Symbol;Acc:HGNC:14011]",12,16,36,13,5,7,15,9,"protein_coding",10592
"4105","KLF4","Kruppel like factor 4 [Source:HGNC Symbol;Acc:HGNC:6348]",110,55,397,67,74,40,135,86,"protein_coding",9314
"4106","TOR1A","torsin family 1 member A [Source:HGNC Symbol;Acc:HGNC:3098]",297,159,1133,323,116,122,388,260,"protein_coding",1861
"4107","RALGPS1","Ral GEF with PH domain and SH3 binding motif 1 [Source:HGNC Symbol;Acc:HGNC:16851]",14,2,31,12,11,4,11,2,"protein_coding",9649
"4108","NIBAN2","niban apoptosis regulator 2 [Source:HGNC Symbol;Acc:HGNC:25282]",40,35,348,75,11,3,47,23,"protein_coding",64855
"4109","ST6GALNAC4","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:17846]",742,378,753,251,232,217,218,439,"protein_coding",27090
"4110","TMOD1","tropomodulin 1 [Source:HGNC Symbol;Acc:HGNC:11871]",501,562,526,287,298,51,134,270,"protein_coding",7111
"4111","STXBP1","syntaxin binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11444]",10,13,104,32,14,0,31,15,"protein_coding",6812
"4112","CDK5RAP2","CDK5 regulatory subunit associated protein 2 [Source:HGNC Symbol;Acc:HGNC:18672]",100,122,575,88,57,18,156,57,"protein_coding",55755
"4113","SLC31A2","solute carrier family 31 member 2 [Source:HGNC Symbol;Acc:HGNC:11017]",18,0,80,19,10,7,19,25,"protein_coding",1318
"4114","SLC31A1","solute carrier family 31 member 1 [Source:HGNC Symbol;Acc:HGNC:11016]",115,46,386,113,59,31,51,73,"protein_coding",1317
"4115","STX17","syntaxin 17 [Source:HGNC Symbol;Acc:HGNC:11432]",98,71,439,132,44,30,119,90,"protein_coding",55014
"4116","PRPF4","pre-mRNA processing factor 4 [Source:HGNC Symbol;Acc:HGNC:17349]",26,23,219,48,16,9,66,32,"protein_coding",9128
"4117","FPGS","folylpolyglutamate synthase [Source:HGNC Symbol;Acc:HGNC:3824]",64,50,157,51,44,47,76,63,"protein_coding",2356
"4118","USP20","ubiquitin specific peptidase 20 [Source:HGNC Symbol;Acc:HGNC:12619]",276,340,964,327,131,65,400,308,"protein_coding",10868
"4119","ATP6V1G1","ATPase H+ transporting V1 subunit G1 [Source:HGNC Symbol;Acc:HGNC:864]",354,381,1263,148,362,179,243,379,"protein_coding",9550
"4120","TEX10","testis expressed 10 [Source:HGNC Symbol;Acc:HGNC:25988]",25,7,90,32,4,9,24,8,"protein_coding",54881
"4121","MRPL50","mitochondrial ribosomal protein L50 [Source:HGNC Symbol;Acc:HGNC:16654]",49,91,295,44,41,28,70,40,"protein_coding",54534
"4122","DPM2","dolichyl-phosphate mannosyltransferase subunit 2, regulatory [Source:HGNC Symbol;Acc:HGNC:3006]",4651,3381,4277,2880,3052,846,1201,2878,"protein_coding",8818
"4123","TSTD2","thiosulfate sulfurtransferase like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30087]",13,4,106,21,4,7,11,11,"protein_coding",158427
"4124","HEMGN","hemogen [Source:HGNC Symbol;Acc:HGNC:17509]",1245,1408,3074,793,599,98,782,476,"protein_coding",55363
"4125","PSMB7","proteasome 20S subunit beta 7 [Source:HGNC Symbol;Acc:HGNC:9544]",105,73,467,65,89,53,88,118,"protein_coding",5695
"4126","TRMO","tRNA methyltransferase O [Source:HGNC Symbol;Acc:HGNC:30967]",162,110,664,160,88,50,200,117,"protein_coding",51531
"4127","RABEPK","Rab9 effector protein with kelch motifs [Source:HGNC Symbol;Acc:HGNC:16896]",50,50,232,73,15,33,75,62,"protein_coding",10244
"4128","GOLGA1","golgin A1 [Source:HGNC Symbol;Acc:HGNC:4424]",102,238,585,105,352,54,197,165,"protein_coding",2800
"4129","XPA","XPA, DNA damage recognition and repair factor [Source:HGNC Symbol;Acc:HGNC:12814]",19,35,118,21,10,5,27,13,"protein_coding",7507
"4130","NCBP1","nuclear cap binding protein subunit 1 [Source:HGNC Symbol;Acc:HGNC:7658]",90,51,553,141,46,38,158,48,"protein_coding",4686
"4131","ANP32B","acidic nuclear phosphoprotein 32 family member B [Source:HGNC Symbol;Acc:HGNC:16677]",230,725,832,330,294,57,162,204,"protein_coding",10541
"4132","PDCL","phosducin like [Source:HGNC Symbol;Acc:HGNC:8770]",43,73,196,15,23,13,62,31,"protein_coding",5082
"4133","RPL35","ribosomal protein L35 [Source:HGNC Symbol;Acc:HGNC:10344]",785,2448,3820,402,961,564,1108,1011,"protein_coding",11224
"4134","ARPC5L","actin related protein 2/3 complex subunit 5 like [Source:HGNC Symbol;Acc:HGNC:23366]",32,54,128,10,48,29,41,42,"protein_coding",81873
"4135","ENPP2","ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:HGNC Symbol;Acc:HGNC:3357]",25,15,80,12,7,10,33,36,"protein_coding",5168
