"","Symbol","Description","Biotypes","Average"
"4529","GLYR1","glyoxylate reductase 1 homolog [Source:HGNC Symbol;Acc:HGNC:24434]","protein_coding",398
"4530","PMM2","phosphomannomutase 2 [Source:HGNC Symbol;Acc:HGNC:9115]","protein_coding",180.625
"4531","ITGAX","integrin subunit alpha X [Source:HGNC Symbol;Acc:HGNC:6152]","protein_coding",1770.625
"4532","TGFB1I1","transforming growth factor beta 1 induced transcript 1 [Source:HGNC Symbol;Acc:HGNC:11767]","protein_coding",20.875
"4533","RUSF1","RUS family member 1 [Source:HGNC Symbol;Acc:HGNC:25848]","protein_coding",98.75
"4534","ARMC5","armadillo repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:25781]","protein_coding",13.5
"4535","PARN","poly(A)-specific ribonuclease [Source:HGNC Symbol;Acc:HGNC:8609]","protein_coding",203.75
"4536","FTO","FTO alpha-ketoglutarate dependent dioxygenase [Source:HGNC Symbol;Acc:HGNC:24678]","protein_coding",305.875
"4537","UQCRC2","ubiquinol-cytochrome c reductase core protein 2 [Source:HGNC Symbol;Acc:HGNC:12586]","protein_coding",330.75
"4538","CDR2","cerebellar degeneration related protein 2 [Source:HGNC Symbol;Acc:HGNC:1799]","protein_coding",158.375
"4539","IGSF6","immunoglobulin superfamily member 6 [Source:HGNC Symbol;Acc:HGNC:5953]","protein_coding",712.625
"4540","ARHGAP17","Rho GTPase activating protein 17 [Source:HGNC Symbol;Acc:HGNC:18239]","protein_coding",823.625
"4541","NKD1","NKD inhibitor of WNT signaling pathway 1 [Source:HGNC Symbol;Acc:HGNC:17045]","protein_coding",8.875
"4542","DHX38","DEAH-box helicase 38 [Source:HGNC Symbol;Acc:HGNC:17211]","protein_coding",86.875
"4543","CPNE2","copine 2 [Source:HGNC Symbol;Acc:HGNC:2315]","protein_coding",172.75
"4544","NLRC5","NLR family CARD domain containing 5 [Source:HGNC Symbol;Acc:HGNC:29933]","protein_coding",1801.25
"4545","KATNB1","katanin regulatory subunit B1 [Source:HGNC Symbol;Acc:HGNC:6217]","protein_coding",42.125
"4546","KIFC3","kinesin family member C3 [Source:HGNC Symbol;Acc:HGNC:6326]","protein_coding",52.5
"4547","NUDT7","nudix hydrolase 7 [Source:HGNC Symbol;Acc:HGNC:8054]","protein_coding",12.625
"4548","CMTM3","CKLF like MARVEL transmembrane domain containing 3 [Source:HGNC Symbol;Acc:HGNC:19174]","protein_coding",427.375
"4549","MAP1LC3B","microtubule associated protein 1 light chain 3 beta [Source:HGNC Symbol;Acc:HGNC:13352]","protein_coding",2468
"4550","MBTPS1","membrane bound transcription factor peptidase, site 1 [Source:HGNC Symbol;Acc:HGNC:15456]","protein_coding",273.5
"4551","ZCCHC14","zinc finger CCHC-type containing 14 [Source:HGNC Symbol;Acc:HGNC:24134]","protein_coding",62.375
"4552","MEAK7","MTOR associated protein, eak-7 homolog [Source:HGNC Symbol;Acc:HGNC:29325]","protein_coding",51.125
"4553","IRF8","interferon regulatory factor 8 [Source:HGNC Symbol;Acc:HGNC:5358]","protein_coding",181
"4554","RHOT2","ras homolog family member T2 [Source:HGNC Symbol;Acc:HGNC:21169]","protein_coding",203.875
"4555","ZSCAN32","zinc finger and SCAN domain containing 32 [Source:HGNC Symbol;Acc:HGNC:20812]","protein_coding",19.125
"4556","RPS2","ribosomal protein S2 [Source:HGNC Symbol;Acc:HGNC:10404]","protein_coding",5914.625
"4557","NDUFB10","NADH:ubiquinone oxidoreductase subunit B10 [Source:HGNC Symbol;Acc:HGNC:7696]","protein_coding",31
"4558","PDPK1","3-phosphoinositide dependent protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:8816]","protein_coding",275.75
"4559","TCF25","transcription factor 25 [Source:HGNC Symbol;Acc:HGNC:29181]","protein_coding",495.625
"4560","GALNS","galactosamine (N-acetyl)-6-sulfatase [Source:HGNC Symbol;Acc:HGNC:4122]","protein_coding",230
"4561","MED9","mediator complex subunit 9 [Source:HGNC Symbol;Acc:HGNC:25487]","protein_coding",46.25
"4562","NCOR1","nuclear receptor corepressor 1 [Source:HGNC Symbol;Acc:HGNC:7672]","protein_coding",210.875
"4563","CDRT15P1","CDRT15 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33168]","unprocessed_pseudogene",96.875
"4564","COPS3","COP9 signalosome subunit 3 [Source:HGNC Symbol;Acc:HGNC:2239]","protein_coding",424
"4565","GID4","GID complex subunit 4 homolog [Source:HGNC Symbol;Acc:HGNC:28453]","protein_coding",139.875
"4566","ZNF287","zinc finger protein 287 [Source:HGNC Symbol;Acc:HGNC:13502]","protein_coding",35
"4567","UTP4","UTP4 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:1983]","protein_coding",172
"4568","RANBP10","RAN binding protein 10 [Source:HGNC Symbol;Acc:HGNC:29285]","protein_coding",719.25
"4569","DPEP3","dipeptidase 3 [Source:HGNC Symbol;Acc:HGNC:23029]","protein_coding",95
"4570","NOB1","NIN1 (RPN12) binding protein 1 homolog [Source:HGNC Symbol;Acc:HGNC:29540]","protein_coding",82.375
"4571","PRPSAP2","phosphoribosyl pyrophosphate synthetase associated protein 2 [Source:HGNC Symbol;Acc:HGNC:9467]","protein_coding",391.875
"4572","PCTP","phosphatidylcholine transfer protein [Source:HGNC Symbol;Acc:HGNC:8752]","protein_coding",102.625
"4573","C17orf80","chromosome 17 open reading frame 80 [Source:HGNC Symbol;Acc:HGNC:29601]","protein_coding",27.125
"4574","VPS53","VPS53 subunit of GARP complex [Source:HGNC Symbol;Acc:HGNC:25608]","protein_coding",125.125
"4575","SGSM2","small G protein signaling modulator 2 [Source:HGNC Symbol;Acc:HGNC:29026]","protein_coding",168
"4576","NPEPPS","aminopeptidase puromycin sensitive [Source:HGNC Symbol;Acc:HGNC:7900]","protein_coding",535.875
"4577","SKAP1","src kinase associated phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:15605]","protein_coding",126.125
"4578","SCRN2","secernin 2 [Source:HGNC Symbol;Acc:HGNC:30381]","protein_coding",27.5
"4579","SSH2","slingshot protein phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:30580]","protein_coding",2428.75
"4580","G6PC3","glucose-6-phosphatase catalytic subunit 3 [Source:HGNC Symbol;Acc:HGNC:24861]","protein_coding",180.375
"4581","CLTC","clathrin heavy chain [Source:HGNC Symbol;Acc:HGNC:2092]","protein_coding",2398.125
"4582","BCAS3","BCAS3 microtubule associated cell migration factor [Source:HGNC Symbol;Acc:HGNC:14347]","protein_coding",271.5
"4583","SS18","SS18 subunit of BAF chromatin remodeling complex [Source:HGNC Symbol;Acc:HGNC:11340]","protein_coding",429.5
"4584","TAF4B","TATA-box binding protein associated factor 4b [Source:HGNC Symbol;Acc:HGNC:11538]","protein_coding",40.125
"4585","AFG3L2","AFG3 like matrix AAA peptidase subunit 2 [Source:HGNC Symbol;Acc:HGNC:315]","protein_coding",82.125
"4586","IMPA2","inositol monophosphatase 2 [Source:HGNC Symbol;Acc:HGNC:6051]","protein_coding",213
"4587","SLC39A6","solute carrier family 39 member 6 [Source:HGNC Symbol;Acc:HGNC:18607]","protein_coding",34.625
"4588","RPRD1A","regulation of nuclear pre-mRNA domain containing 1A [Source:HGNC Symbol;Acc:HGNC:25560]","protein_coding",102.125
"4589","GALNT1","polypeptide N-acetylgalactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4123]","protein_coding",267.75
"4590","ESCO1","establishment of sister chromatid cohesion N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24645]","protein_coding",27.5
"4591","OSBPL1A","oxysterol binding protein like 1A [Source:HGNC Symbol;Acc:HGNC:16398]","protein_coding",33.75
"4592","PELP1","proline, glutamate and leucine rich protein 1 [Source:HGNC Symbol;Acc:HGNC:30134]","protein_coding",128.125
"4593","NPC1","NPC intracellular cholesterol transporter 1 [Source:HGNC Symbol;Acc:HGNC:7897]","protein_coding",268.625
"4594","SLC14A1","solute carrier family 14 member 1 (Kidd blood group) [Source:HGNC Symbol;Acc:HGNC:10918]","protein_coding",94.625
"4595","ARRB2","arrestin beta 2 [Source:HGNC Symbol;Acc:HGNC:712]","protein_coding",6922.875
"4596","ZMYND15","zinc finger MYND-type containing 15 [Source:HGNC Symbol;Acc:HGNC:20997]","protein_coding",26.625
"4597","WRAP53","WD repeat containing antisense to TP53 [Source:HGNC Symbol;Acc:HGNC:25522]","protein_coding",18.625
"4598","MINK1","misshapen like kinase 1 [Source:HGNC Symbol;Acc:HGNC:17565]","protein_coding",221
"4599","SAT2","spermidine/spermine N1-acetyltransferase family member 2 [Source:HGNC Symbol;Acc:HGNC:23160]","protein_coding",119.25
"4600","PIK3R5","phosphoinositide-3-kinase regulatory subunit 5 [Source:HGNC Symbol;Acc:HGNC:30035]","protein_coding",1249.875
"4601","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","protein_coding",629.5
"4602","TMC6","transmembrane channel like 6 [Source:HGNC Symbol;Acc:HGNC:18021]","protein_coding",514
"4603","SLC16A3","solute carrier family 16 member 3 [Source:HGNC Symbol;Acc:HGNC:10924]","protein_coding",1779.75
"4604","TTYH2","tweety family member 2 [Source:HGNC Symbol;Acc:HGNC:13877]","protein_coding",243
"4605","EIF4A3","eukaryotic translation initiation factor 4A3 [Source:HGNC Symbol;Acc:HGNC:18683]","protein_coding",95.5
"4606","CSNK1D","casein kinase 1 delta [Source:HGNC Symbol;Acc:HGNC:2452]","protein_coding",1534.25
"4607","TBCD","tubulin folding cofactor D [Source:HGNC Symbol;Acc:HGNC:11581]","protein_coding",499.625
"4608","FN3KRP","fructosamine 3 kinase related protein [Source:HGNC Symbol;Acc:HGNC:25700]","protein_coding",40.375
"4609","NARF","nuclear prelamin A recognition factor [Source:HGNC Symbol;Acc:HGNC:29916]","protein_coding",318.5
"4610","RPTOR","regulatory associated protein of MTOR complex 1 [Source:HGNC Symbol;Acc:HGNC:30287]","protein_coding",74.375
"4611","FOXK2","forkhead box K2 [Source:HGNC Symbol;Acc:HGNC:6036]","protein_coding",29.125
"4612","TRIM65","tripartite motif containing 65 [Source:HGNC Symbol;Acc:HGNC:27316]","protein_coding",115
"4613","SECTM1","secreted and transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:10707]","protein_coding",717.75
"4614","RNF157","ring finger protein 157 [Source:HGNC Symbol;Acc:HGNC:29402]","protein_coding",72.375
"4615","CEP131","centrosomal protein 131 [Source:HGNC Symbol;Acc:HGNC:29511]","protein_coding",14.875
"4616","WDR45B","WD repeat domain 45B [Source:HGNC Symbol;Acc:HGNC:25072]","protein_coding",193.375
"4617","CBX4","chromobox 4 [Source:HGNC Symbol;Acc:HGNC:1554]","protein_coding",412.5
"4618","RNF165","ring finger protein 165 [Source:HGNC Symbol;Acc:HGNC:31696]","protein_coding",13
"4619","DYM","dymeclin [Source:HGNC Symbol;Acc:HGNC:21317]","protein_coding",143.875
"4620","MBD1","methyl-CpG binding domain protein 1 [Source:HGNC Symbol;Acc:HGNC:6916]","protein_coding",311.25
"4621","SMAD4","SMAD family member 4 [Source:HGNC Symbol;Acc:HGNC:6770]","protein_coding",323.75
"4622","ZCCHC2","zinc finger CCHC-type containing 2 [Source:HGNC Symbol;Acc:HGNC:22916]","protein_coding",228.875
"4623","PMAIP1","phorbol-12-myristate-13-acetate-induced protein 1 [Source:HGNC Symbol;Acc:HGNC:9108]","protein_coding",73.25
"4624","P3H4","prolyl 3-hydroxylase family member 4 (inactive) [Source:HGNC Symbol;Acc:HGNC:16946]","protein_coding",20.125
"4625","NT5C3B","5'-nucleotidase, cytosolic IIIB [Source:HGNC Symbol;Acc:HGNC:28300]","protein_coding",55.625
"4626","RETREG3","reticulophagy regulator family member 3 [Source:HGNC Symbol;Acc:HGNC:27258]","protein_coding",753.5
"4627","ERBB2","erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]","protein_coding",52.875
"4628","MIEN1","migration and invasion enhancer 1 [Source:HGNC Symbol;Acc:HGNC:28230]","protein_coding",186.125
"4629","TXNL4A","thioredoxin like 4A [Source:HGNC Symbol;Acc:HGNC:30551]","protein_coding",167
"4630","SAMD1","sterile alpha motif domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17958]","protein_coding",61
"4631","BRD4","bromodomain containing 4 [Source:HGNC Symbol;Acc:HGNC:13575]","protein_coding",2077.5
"4632","NFIC","nuclear factor I C [Source:HGNC Symbol;Acc:HGNC:7786]","protein_coding",195.5
"4633","PRDM15","PR/SET domain 15 [Source:HGNC Symbol;Acc:HGNC:13999]","protein_coding",29
"4634","PFKL","phosphofructokinase, liver type [Source:HGNC Symbol;Acc:HGNC:8876]","protein_coding",423.75
"4635","VAV1","vav guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:12657]","protein_coding",402.625
"4636","MVB12A","multivesicular body subunit 12A [Source:HGNC Symbol;Acc:HGNC:25153]","protein_coding",20.125
"4637","DUS3L","dihydrouridine synthase 3 like [Source:HGNC Symbol;Acc:HGNC:26920]","protein_coding",58
"4638","DPP9","dipeptidyl peptidase 9 [Source:HGNC Symbol;Acc:HGNC:18648]","protein_coding",157
"4639","CCDC97","coiled-coil domain containing 97 [Source:HGNC Symbol;Acc:HGNC:28289]","protein_coding",352.625
"4640","ZFP14","ZFP14 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:29312]","protein_coding",91.375
"4641","SIRT3","sirtuin 3 [Source:HGNC Symbol;Acc:HGNC:14931]","protein_coding",26.25
"4642","IFITM3","interferon induced transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:5414]","protein_coding",59.625
"4643","PGGHG","protein-glucosylgalactosylhydroxylysine glucosidase [Source:HGNC Symbol;Acc:HGNC:26210]","protein_coding",1183.375
"4644","IFNAR1","interferon alpha and beta receptor subunit 1 [Source:HGNC Symbol;Acc:HGNC:5432]","protein_coding",246.625
"4645","SOD1","superoxide dismutase 1 [Source:HGNC Symbol;Acc:HGNC:11179]","protein_coding",418.125
"4646","COL6A2","collagen type VI alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2212]","protein_coding",106.625
"4647","TRPM2","transient receptor potential cation channel subfamily M member 2 [Source:HGNC Symbol;Acc:HGNC:12339]","protein_coding",94.75
"4648","SCYL1","SCY1 like pseudokinase 1 [Source:HGNC Symbol;Acc:HGNC:14372]","protein_coding",203
"4649","TMEM50B","transmembrane protein 50B [Source:HGNC Symbol;Acc:HGNC:1280]","protein_coding",48.875
"4650","APP","amyloid beta precursor protein [Source:HGNC Symbol;Acc:HGNC:620]","protein_coding",69.5
"4651","DOP1B","DOP1 leucine zipper like protein B [Source:HGNC Symbol;Acc:HGNC:1291]","protein_coding",180.75
"4652","URB1","URB1 ribosome biogenesis homolog [Source:HGNC Symbol;Acc:HGNC:17344]","protein_coding",67.25
"4653","AKT1","AKT serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:391]","protein_coding",199.375
"4654","EMP3","epithelial membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:3335]","protein_coding",1788.125
"4655","SAE1","SUMO1 activating enzyme subunit 1 [Source:HGNC Symbol;Acc:HGNC:30660]","protein_coding",107.875
"4656","LMTK3","lemur tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:19295]","protein_coding",69.5
"4657","ADAMTS10","ADAM metallopeptidase with thrombospondin type 1 motif 10 [Source:HGNC Symbol;Acc:HGNC:13201]","protein_coding",69.25
"4658","RNPEPL1","arginyl aminopeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:10079]","protein_coding",1377.5
"4659","CAPN10","calpain 10 [Source:HGNC Symbol;Acc:HGNC:1477]","protein_coding",138.625
"4660","MYO1F","myosin IF [Source:HGNC Symbol;Acc:HGNC:7600]","protein_coding",3623
"4661","NLRP12","NLR family pyrin domain containing 12 [Source:HGNC Symbol;Acc:HGNC:22938]","protein_coding",542.25
"4662","CARM1","coactivator associated arginine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23393]","protein_coding",753.375
"4663","EVI5L","ecotropic viral integration site 5 like [Source:HGNC Symbol;Acc:HGNC:30464]","protein_coding",83.5
"4664","PSMB6","proteasome 20S subunit beta 6 [Source:HGNC Symbol;Acc:HGNC:9543]","protein_coding",146.5
"4665","SIGLEC10","sialic acid binding Ig like lectin 10 [Source:HGNC Symbol;Acc:HGNC:15620]","protein_coding",87.125
"4666","RPS11","ribosomal protein S11 [Source:HGNC Symbol;Acc:HGNC:10384]","protein_coding",13468.25
"4667","RPL13A","ribosomal protein L13a [Source:HGNC Symbol;Acc:HGNC:10304]","protein_coding",3469
"4668","NOSIP","nitric oxide synthase interacting protein [Source:HGNC Symbol;Acc:HGNC:17946]","protein_coding",160.375
"4669","RCN3","reticulocalbin 3 [Source:HGNC Symbol;Acc:HGNC:21145]","protein_coding",129.25
"4670","ZNF614","zinc finger protein 614 [Source:HGNC Symbol;Acc:HGNC:24722]","protein_coding",16.625
"4671","RERE","arginine-glutamic acid dipeptide repeats [Source:HGNC Symbol;Acc:HGNC:9965]","protein_coding",41.875
"4672","ARHGEF19","Rho guanine nucleotide exchange factor 19 [Source:HGNC Symbol;Acc:HGNC:26604]","protein_coding",53.125
"4673","EFHD2","EF-hand domain family member D2 [Source:HGNC Symbol;Acc:HGNC:28670]","protein_coding",5028.375
"4674","PEX14","peroxisomal biogenesis factor 14 [Source:HGNC Symbol;Acc:HGNC:8856]","protein_coding",64.75
"4675","PGD","phosphogluconate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8891]","protein_coding",1263.125
"4676","SH3BGRL3","SH3 domain binding glutamate rich protein like 3 [Source:HGNC Symbol;Acc:HGNC:15568]","protein_coding",11502.125
"4677","RPL11","ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:10301]","protein_coding",8563.875
"4678","KIAA0319L","KIAA0319 like [Source:HGNC Symbol;Acc:HGNC:30071]","protein_coding",189.5
"4679","MAP3K6","mitogen-activated protein kinase kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6858]","protein_coding",26.5
"4680","GPN2","GPN-loop GTPase 2 [Source:HGNC Symbol;Acc:HGNC:25513]","protein_coding",45.625
"4681","SYTL1","synaptotagmin like 1 [Source:HGNC Symbol;Acc:HGNC:15584]","protein_coding",511.875
"4682","WDTC1","WD and tetratricopeptide repeats 1 [Source:HGNC Symbol;Acc:HGNC:29175]","protein_coding",151
"4683","NBPF3","NBPF member 3 [Source:HGNC Symbol;Acc:HGNC:25076]","protein_coding",17.5
"4684","ITGB3BP","integrin subunit beta 3 binding protein [Source:HGNC Symbol;Acc:HGNC:6157]","protein_coding",17
"4685","SERBP1","SERPINE1 mRNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17860]","protein_coding",290.75
"4686","BCL10","BCL10 immune signaling adaptor [Source:HGNC Symbol;Acc:HGNC:989]","protein_coding",178
"4687","PRKACB","protein kinase cAMP-activated catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9381]","protein_coding",428.75
"4688","PIGK","phosphatidylinositol glycan anchor biosynthesis class K [Source:HGNC Symbol;Acc:HGNC:8965]","protein_coding",179.375
"4689","RPS8","ribosomal protein S8 [Source:HGNC Symbol;Acc:HGNC:10441]","protein_coding",3632.125
"4690","MOB3C","MOB kinase activator 3C [Source:HGNC Symbol;Acc:HGNC:29800]","protein_coding",192.5
"4691","LMO4","LIM domain only 4 [Source:HGNC Symbol;Acc:HGNC:6644]","protein_coding",52.375
"4692","MTF2","metal response element binding transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:29535]","protein_coding",101.125
"4693","STRIP1","striatin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:25916]","protein_coding",306.125
"4694","PSMA5","proteasome 20S subunit alpha 5 [Source:HGNC Symbol;Acc:HGNC:9534]","protein_coding",217.625
"4695","C1orf162","chromosome 1 open reading frame 162 [Source:HGNC Symbol;Acc:HGNC:28344]","protein_coding",91.125
"4696","CD53","CD53 molecule [Source:HGNC Symbol;Acc:HGNC:1686]","protein_coding",39.875
"4697","ALDH9A1","aldehyde dehydrogenase 9 family member A1 [Source:HGNC Symbol;Acc:HGNC:412]","protein_coding",721.125
"4698","ATP1B1","ATPase Na+/K+ transporting subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:804]","protein_coding",21.375
"4699","TIPRL","TOR signaling pathway regulator [Source:HGNC Symbol;Acc:HGNC:30231]","protein_coding",65
"4700","NME7","NME/NM23 family member 7 [Source:HGNC Symbol;Acc:HGNC:20461]","protein_coding",22
"4701","POGK","pogo transposable element derived with KRAB domain [Source:HGNC Symbol;Acc:HGNC:18800]","protein_coding",190.625
"4702","MPC2","mitochondrial pyruvate carrier 2 [Source:HGNC Symbol;Acc:HGNC:24515]","protein_coding",188.375
"4703","CREG1","cellular repressor of E1A stimulated genes 1 [Source:HGNC Symbol;Acc:HGNC:2351]","protein_coding",94.625
"4704","GPA33","glycoprotein A33 [Source:HGNC Symbol;Acc:HGNC:4445]","protein_coding",53.625
"4705","TBX19","T-box transcription factor 19 [Source:HGNC Symbol;Acc:HGNC:11596]","protein_coding",45.375
